record_id,nhtsa_record_id,recall_campaign_id,manufacturer_campaign_id,vehicle_make,vehicle_model,model_year,vehicle_year_num,vehicle_era,manufacturer,manufacturer_text,make_origin,recall_type_code,recall_type_label,component,component_category,recall_initiation_date,recall_date_parsed,report_received_date,owner_notification_date,notification_date_parsed,manufacture_date_begin,manufacture_date_end,recall_year,recall_month,recall_quarter,recall_age_days,days_to_owner_notification,potential_units_affected,units_affected_num,recall_scale,summary,consequence,remedy,notes,defect_severity,fire_risk_flag,manufacturer_recall_count,is_repeat_manufacturer,recall_risk_score,risk_tier,influenced_by,data_source,source_url,scrape_date,dataset_version,record_creation_date,rcl_cmpt_id,mfr_comp_name,mfr_comp_desc,mfr_comp_ptno,creation_date_parsed,defect_severity_score,vehicle_age,summary_length,consequence_length,component_severity,contains_fire,contains_crash,contains_injury,contains_fatal,contains_death,contains_stall,contains_overheat,contains_shutdown,contains_loss_of_control,manufacturer_frequency,risk_label,ai_summary
9722136a4b5d57,142602,19V740000,,YETTI,TRAXX,2018.0,2018.0,2010s,"Voyager Industries, Inc","Voyager Industries, Inc",Other,V,Vehicle,Suspension,Suspension,20191017,10/17/2019,No,20191111.0,11/11/2019,20170526.0,20191009.0,2019,10,4,2378,25.0,1062,1062,MEDIUM,voyager industries inc voyager industries is recalling certain 2018 2020 yetti fish house angler grand excape and traxx trailers the vehicles may be missing retainer clips at the spindle nut potentially causing the spindle nut to loosen and fall off,if the spindle nut loosens or fall off the wheel may come off the axle assembly increasing the risk of a crash,voyager industries will notify owners and if missing dealers will install retainer clips at the spindle nut free of charge the recall began november 11 2019 owners may contact voyager industries customer service at 1 800 834 4940,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",MEDIUM,0,9,1,24,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20191017,1e+23,,,,10/17/2019,0.2078,8.0,249,110,2,0,1,0,0,0,0,0,0,0,2,Low,Voyager industries inc voyager industries is recalling certain 2018 2020 yetti fish house angler...
0f05eb0031c30c,293548,25V676000,PMA56,NISSAN,NV200 TAXI,2019.0,2019.0,2010s,"Nissan North America, Inc.","Nissan North America, Inc.",Japanese,V,Vehicle,Fuel System,Fuel System,20251009,10/9/2025,No,20251229.0,12/29/2025,20130529.0,20190610.0,2025,10,4,194,81.0,173301,173301,LARGE,nissan north america inc nissan is recalling certain 2013 2021 nv200 van 2014 2017 2019 nv200 taxi and 2015 2018 chevrolet city express vehicles the fuel tank temperature ftt sensor harness may have been incorrectly routed damaging wires and causing a short circuit in the fuel pump fuse,a blown fuel pump fuse can cause the engine to stall increasing the risk of a crash,dealers will inspect and reroute the ftt sensor harness or replace the fuel pump assembly as necessary free of charge owner letters were mailed january 2 2026 owners may contact nissan s customer service at 800 647 7261 nissan s number for this recall is pma56 vehicle identification numbers vins involved in this recall became searchable on nhtsa gov october 10 2025,,MEDIUM,0,3827,1,28,MODERATE,ODI,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20251009,2.61e+23,Module Assy â Fuel Level Sender,Fuel Level Sender Card,25060 3LM0B,10/9/2025,0.2442,7.0,287,83,5,0,1,0,0,0,1,0,0,0,67,Medium,Nissan north america inc nissan is recalling certain 2013 2021 nv200 van 2014 2017 2019 nv200 tax...
6fcfbc32e76a3b,255325,23V858000,"KGC, KGD",HONDA,ODYSSEY,2023.0,2023.0,2020s,Honda (American Honda Motor Co.),Honda (American Honda Motor Co.),Japanese,V,Vehicle,Fuel System,Fuel System,20231218,12/18/2023,No,20240329.0,3/29/2024,,,2023,12,4,855,102.0,2490460,2490460,MASSIVE,honda american honda motor co is recalling certain 2013 2023 honda accord civic coupe civic sedan civic hatchback civic type r cr v hr v ridgeline odyssey acura ilx mdx mdx hybrid rdx rlx tlx 2019 2022 honda insight passport 2020 honda cr v hybrid 2018 2019 honda clarity phev fit and 2015 2020 honda accord hybrid pilot acura nsx vehicles the fuel pump inside the fuel tank may fail,fuel pump failure can cause an engine stall while driving increasing the risk of a crash,dealers will replace the fuel pump module free of charge owner letters were mailed september 6 2024 owners may contact honda customer service at 1 888 234 2138 honda s numbers for this recall are kgc and kgd this recall is an expansion of nhtsa recall numbers 21v 215 and 20v 314,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",LOW,0,11444,1,25,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20231219,1.26e+23,"ASSY, FUEL PUMP","ASSY, FUEL PUMP",17708-TZ7-A01-M1,12/19/2023,0.2174,3.0,383,88,5,0,1,0,0,0,1,0,0,0,184,Low,Honda american honda motor co is recalling certain 2013 2023 honda accord civic coupe civic sedan...
ef803588c561a6,88796,11V091000,,DOUBLE K,MAINSTREET,2001.0,2001.0,2000s,DOUBLE K INC.,Double K Inc.,Other,V,Vehicle,Other,Electrical,20110211,2/11/2011,No,20110222.0,2/22/2011,19990802.0,20070515.0,2011,2,1,5548,11.0,175,175,SMALL,double k is recalling certain buses equipped with trans air ta 73 evaporators the evaporator utilizes a power resistor to regulate blower speed should a short occur in the low or medium speed circuit while the blower is in high speed the short will cause the supply voltage to feedback through the resistor to ground not drawing enough current to trip the fuse,this would cause the resistor temperature to rise to a point where it will melt and possibly ignite the plastic blower housing to which it is mounted the overheating can result in a fire,double k in cooperation with trans air will install a thermal shutdown device in series with the speed resistors this service will be performed free of charge the safety recall began during february 2011 owners may contact trans air warranty and service center at 1 800 673 2446 and double k at 1 715 478 5090,"OWNERS MAY ALSO CONTACT THE NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION'S VEHICLE SAFETY HOTLINE AT 1-888-327-4236 (TTY 1-800-424-9153), OR GO TO <A HREF=HTTP://WWW.SAFERCAR.GOV>HTTP://WWW.SAFERCAR.GOV</A> .",CRITICAL,0,66,1,51,HIGH,ODI,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20110214,3.96e+22,,,,2/14/2011,0.2451,25.0,360,186,1,1,0,0,0,0,0,1,0,0,5,High,Double k is recalling certain buses equipped with trans air ta 73 evaporators the evaporator util...
ce7c463f541cdc,143779,19V502000,"F5F, Q5E",HONDA,FIT,2011.0,2011.0,2010s,Honda (American Honda Motor Co.),Honda (American Honda Motor Co.),Japanese,V,Vehicle,Airbags,Air Bag,20190627,6/27/2019,No,20190812.0,8/12/2019,20101108.0,20110727.0,2019,6,2,2490,46.0,9555,9555,MEDIUM,honda american honda motor co is recalling certain 2009 2014 acura tsx 2011 2014 tsx sport wagon 2010 2013 zdx 2008 2012 honda accord 2010 2011 accord crosstour 2006 2011 civic and civic hybrid 2008 2010 civic gx ngv 2012 2015 crosstour 2007 2011 cr v 2009 2013 fit 2014 fit ev 2010 2014 insight and 2009 2015 pilot vehicles the vehicles are equipped with passenger frontal air bag inflators assembled as a recall remedy part or replacement service part that may explode due to propellant degradation occurring after long term exposure to high absolute humidity temperature and temperature cycling,an inflator explosion may result in sharp metal fragments striking the driver or other occupants resulting in serious injury or death,honda will notify owners and dealers will replace the passenger frontal air bag inflator free of charge the recall began august 12 2019 owners may contact honda customer service at 1 888 234 2138 honda s numbers for this recall are f5f and q5e,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",LOW,0,11444,1,17,LOW,ODI,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20190701,9.87e+22,,,,7/1/2019,0.2397,15.0,597,133,5,0,0,1,0,1,0,0,0,0,184,Low,Honda american honda motor co is recalling certain 2009 2014 acura tsx 2011 2014 tsx sport wagon...
69b31203845476,129758,17V140000,170301REV,FLEETWOOD,STORM,2017.0,2017.0,2010s,REV Recreation Group,REV Recreation Group,Other,V,Vehicle,Fuel System,Fuel System,20170303,3/3/2017,No,20170428.0,4/28/2017,20160517.0,20170222.0,2017,3,1,3336,56.0,742,742,SMALL,rev recreation group rev is recalling certain 2015 fleetwood bounder classic motorhomes 2015 2016 fleetwood terra motorhomes 2016 2017 fleetwood storm holiday rambler admiral xe and fleetwood flair motorhomes and 2017 holiday rambler vacationer xe motorhomes the affected vehicles equipped with an onan 5 5 kilowatt generator have an external fuel pump and in line fuel filter that may be improperly secured to the chassis,if the fuel pump or filter detach or become loose a fuel leak may result which in the presence of an ignition source can increase the risk of a fire or explosion,rev will notify owners and dealers will inspect the mounting of the generator s external fuel pump and in line fuel filter securing them as necessary free of charge the recall began on april 28 2017 owners may contact rev customer service at 1 800 509 3417 revs number for the recall is 170301rev,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",CRITICAL,0,733,1,51,HIGH,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20170307,6.73e+22,,,,3/7/2017,0.2447,9.0,422,161,5,1,0,0,0,0,0,0,0,0,23,High,Rev recreation group rev is recalling certain 2015 fleetwood bounder classic motorhomes 2015 2016...
fba3c055cd56e2,185711,21V708000,21-414,DUTCHMEN,COLEMAN,2021.0,2021.0,2020s,Keystone RV Company,Keystone RV Company,Other,V,Vehicle,Other,Other,20210913,9/13/2021,No,20220225.0,2/25/2022,,,2021,9,3,1681,165.0,95885,95885,LARGE,keystone rv company keystone is recalling certain 2019 2021 dutchmen aspen trail coleman keystone cougar bullet passport hideout springdale sprinter 2019 keystone impact fuzion residence retreat summerland and dutchmen kodiak recreational vehicles equipped with winntec model 6020 two stage propane regulators the regulator may fail causing an increase in propane pressure,increased propane pressure can enlarge the flames in gas appliances increasing the risk of a fire,dealers will replace the regulator and test the propane system for leaks free of charge owner notification letters mailed february 25 2021 owners may contact keystone customer service at 1 866 425 4369 keystone s number for this recall is 21 414,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",LOW,0,1790,1,21,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20210914,1.14e+23,Winntec Propane Regulator,"Regulator - Auto - 30 Lbs - w/ 11 1/2"" Pigtail/Cover/Bracket",305132,9/14/2021,0.1799,5.0,372,97,1,1,0,0,0,0,0,0,0,0,88,Low,Keystone rv company keystone is recalling certain 2019 2021 dutchmen aspen trail coleman keystone...
305b5ffd81b0c9,84658,10V150000,10KWA,KENWORTH,T270,2010.0,2010.0,2010s,PACCAR INCORPORATED,PACCAR Incorporated,US Domestic,V,Vehicle,Transmission,Suspension,20100415,4/15/2010,No,20100423.0,4/23/2010,20090601.0,20090806.0,2010,4,2,5850,8.0,23,23,SMALL,kenworth is recalling certain model year 2010 t270 and t370 trucks equipped with non lms hubs the spindle nut attaching the hub and bearing to the axle spindle steer or drive may have been over torqued during the hub installation process,an over torque of the spindle nut may cause the bearing to seize possibly resulting in the overheating of the wheel end as a result a wheel end fire may occur,dealers will replace the bearings free of charge the spindle and hub will be inspected for scoring and replaced if necessary the safety recall began on april 23 2010 owners may contact kenworth at 425 828 5440,"PACCAR RECALL NO. 10KWA.OWNERS MAY ALSO CONTACT THE NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION'S VEHICLE SAFETY HOTLINE AT 1-888-327-4236 (TTY 1-800-424-9153), OR GO TO <A HREF=HTTP://WWW.SAFERCAR.GOV>HTTP://WWW.SAFERCAR.GOV</A> .",MEDIUM,0,6044,1,21,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20100415,3.57e+22,,,,4/15/2010,0.1888,16.0,237,158,3,1,0,0,0,0,1,1,0,0,16,Low,Kenworth is recalling certain model year 2010 t270 and t370 trucks equipped with non lms hubs the...
c912fe05edc695,93254,12V347000,,JAYCO,SENECA,2008.0,2008.0,2000s,"JAYCO, INC.","Jayco, Inc.",US Domestic,V,Vehicle,Electrical System,Electrical,20120723,7/23/2012,No,20120831.0,8/31/2012,20060615.0,20100813.0,2012,7,3,5020,39.0,908,908,SMALL,jayco is recalling certain model year 2007 greyhawk class c motorhomes model year 2008 and 2010 seneca class c motorhomes model year 2009 and 2011 eagle fifth wheel 2010 recon fifth wheel and model year 2008 2010 designer fifth wheel vehicles manufactured from june 15 2006 through august 13 2010 for an improper electrical connection at the buss bar on the iota brand transfer switches installed in the vehicles,an improper electrical connection at the buss bar could lead to overheating and melting of the transfer switch increasing the risk of a fire injury or death,jayco will notify owners and dealers will replace the transfer switch free of charge the safety recall began on august 31 2012 owners may contact jayco at 1 800 283 8267,"Owners may also contact the National Highway Traffic Safety Administration's Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to http://www.safercar.gov.",HIGH,0,2044,1,36,MODERATE,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20120723,4.74e+22,,,,7/23/2012,0.1761,18.0,412,156,4,1,0,1,0,1,1,1,0,0,7,Medium,Jayco is recalling certain model year 2007 greyhawk class c motorhomes model year 2008 and 2010 s...
44f9e43925a801,205707,22V797000,ACX-2206,AUTOCAR,XPEDITOR,2021.0,2021.0,2020s,"Autocar, LLC","Autocar, LLC",Other,V,Vehicle,Steering,Steering,20221021,10/21/2022,No,20221219.0,12/19/2022,,,2022,10,4,1278,59.0,2136,2136,MEDIUM,autocar llc autocar is recalling certain 2021 2023 autocar xpeditor vehicles the steering column shaft pinch bolt may be improperly secured,an improperly secured steering column shaft pinch bolt can bind causing a sudden loss of steering and increasing the risk of a crash,dealers will replace the steering column shaft pinch bolt free of charge owner notification letters were mailed on december 19 2022 owners may contact autocar customer service at 1 888 218 3611 autocar s number for this recall is acx 2206,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",HIGH,0,996,1,39,MODERATE,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20221024,1.24e+23,Autocar Steering Column Shaft Pinch Bolt,Autocar Steering Column Shaft Pinch Bolt,Autocar Steering Column Shaft Pinch Bolt,10/24/2022,0.344,5.0,139,132,5,0,1,0,0,0,0,0,0,0,11,Medium,Autocar llc autocar is recalling certain 2021 2023 autocar xpeditor vehicles the steering column...
a49d10a7f38cb2,87289,11V126000,11S17,FORD,RANGER,2010.0,2010.0,2010s,FORD MOTOR COMPANY,Ford Motor Company,US Domestic,V,Vehicle,Fuel System,Fuel System,20110221,2/21/2011,No,20110304.0,3/4/2011,20091025.0,20100519.0,2011,2,1,5538,11.0,23688,23688,MEDIUM,ford is recalling certain model year 2010 ford ranger trucks manufactured from october 15 2009 through may19 2010 the engine fuel line in the area of the throttle body shield may not have a protective convolute cover properly installed if the protective convolute on the fuel line is not assembled in the proper position the edge of the shield may contact the fuel line over time this contact may chafe the fuel line resulting in a fuel odor and a potential fuel leak,a sufficient fuel leak in the presence of an ignition source may result in a fire,dealers will trim the throttle body shield away from the fuel line and inspect the fuel line for wear and replace the line if necessary free of charge the safety recall began on march 4 2011 owners may contact the ford motor company customer relationship center at 1 866 436 7332,"FORD SAFETY RECALLNO. 11S17.OWNERS MAY ALSO CONTACT THE NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION'S VEHICLE SAFETY HOTLINE AT 1-888-327-4236 (TTY 1-800-424-9153), OR GO TO <A HREF=HTTP://WWW.SAFERCAR.GOV>HTTP://WWW.SAFERCAR.GOV</A> .",HIGH,0,12531,1,39,MODERATE,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20110225,3.98e+22,,,,2/25/2011,0.255,16.0,467,81,5,1,0,0,0,0,1,0,0,0,9,Medium,Ford is recalling certain model year 2010 ford ranger trucks manufactured from october 15 2009 th...
